Date,ES,NQ,ZN
14-12-10,6208.75,4430.5,119281.25
15-12-10,6185,4404.5,118906.25
16-12-10,6192.5,4440.5,119218.75
17-12-10,6192.5,4426.5,120250
20-12-10,6206.25,4440.5,120078.125
21-12-10,6253.75,4470.5,120234.375
22-12-10,6272.5,4472,120000
23-12-10,6265,4461,119593.75
29-12-10,6278.75,4457,120250
30-12-10,6272.5,4449,119984.375
04-01-11,6326.25,4491,120312.5
05-01-11,6358.75,4539.5,119234.375
06-01-11,6351.25,4552.5,119812.5
07-01-11,6337.5,4546,120671.875
10-01-11,6327.5,4565,120875
11-01-11,6352.5,4571,120546.875
12-01-11,6417.5,4609,120562.5
13-01-11,6406.25,4605.5,121109.375
14-01-11,6447.5,4640,120859.375
18-01-11,6473.75,4661.5,120593.75
19-01-11,6392.5,4589,120781.25
20-01-11,6381.25,4563,119828.125
21-01-11,6398.75,4538,120156.25
24-01-11,6442.5,4596,120234.375
25-01-11,6437.5,4602.5,120921.875
26-01-11,6467.5,4637,120250
27-01-11,6478.75,4646,120671.875
28-01-11,6357.5,4536,121156.25
31-01-11,6412.5,4560,120796.875
01-02-11,6513.75,4645,120296.875
09-02-11,6596.25,4724.5,118578.125
10-02-11,6593.75,4723.5,118125
11-02-11,6636.25,4756.5,118500
14-02-11,6638.75,4763.5,118625
15-02-11,6631.25,4763,118640.625
16-02-11,6665,4784,118593.75
17-02-11,6688.75,4787,119015.625
18-02-11,6712.5,4790,119062.5
22-02-11,6572.5,4643.5,120093.75
23-02-11,6527.5,4607,119812.5
24-02-11,6513.75,4616.5,120046.875
25-02-11,6593.75,4691.5,120171.875
28-02-11,6630,4701.5,119046.875
01-03-11,6505,4623,119125
02-03-11,6528.75,4646.5,118718.75
03-03-11,6648.75,4743.5,117828.125
04-03-11,6601.25,4719.5,118625
07-03-11,6545,4649,118609.375
08-03-11,6600,4667.5,118343.75
09-03-11,6577.5,4621,118921.875
10-03-11,6471.25,4566,119625
11-03-11,6530,4610.5,119687.5
14-03-11,6477.5,4584,120187.5
15-03-11,6400,4495,120343.75
16-03-11,6293.75,4422,121250
17-03-11,6343.75,4457,120937.5
18-03-11,6371.25,4443,120687.5
21-03-11,6465,4509,120203.125
22-03-11,6441.25,4514.5,120046.875
23-03-11,6460,4530,119968.75
24-03-11,6526.25,4617,119500
25-03-11,6550,4634,119187.5
28-03-11,6511.25,4591.5,119078.125
29-03-11,6582.5,4645,118765.625
30-03-11,6620,4669,119125
31-03-11,6605,4672.5,119031.25
01-04-11,6638.75,4677,118968.75
06-04-11,6645,4651,118375
07-04-11,6642.5,4658.5,118468.75
08-04-11,6618.75,4636,118375
11-04-11,6597.5,4616,118453.125
12-04-11,6541.25,4586,119093.75
13-04-11,6543.75,4617,119390.625
14-04-11,6551.25,4601.5,119203.125
15-04-11,6593.75,4619.5,119812.5
18-04-11,6505,4580,120187.5
19-04-11,6542.5,4622,120250
20-04-11,6641.25,4710,119906.25
21-04-11,6655,4751,119984.375
26-04-11,6705,4769.5,120671.875
27-04-11,6755,4818,120421.875
28-04-11,6775,4803.5,120953.125
03-05-11,6760,4779.5,121437.5
04-05-11,6715,4768,121640.625
05-05-11,6675,4758,122062.5
06-05-11,6672.5,4747,122281.25
09-05-11,6713.75,4773,122468.75
10-05-11,6768.75,4818.5,122093.75
11-05-11,6693.75,4787,122421.875
12-05-11,6737.5,4814,122171.875
13-05-11,6670,4740,122500
16-05-11,6627.5,4669,122750
17-05-11,6627.5,4674.5,122937.5
18-05-11,6692.5,4723,122531.25
19-05-11,6708.75,4738,122609.375
20-05-11,6638.75,4687,122812.5
23-05-11,6576.25,4631,123000
24-05-11,6567.5,4603.5,123078.125
25-05-11,6582.5,4619,123140.625
26-05-11,6632.5,4650.5,123750
27-05-11,6650,4665,123859.375
31-05-11,6720,4743.5,122609.375
01-06-11,6560,4639,123312.5
03-06-11,6481.25,4575,123328.125
07-06-11,6423.75,4547.5,123265.625
08-06-11,6385,4496,123718.75
09-06-11,6437.5,4505,123265.625
10-06-11,6346.25,4442.5,123515.625
14-06-11,6450,4501.5,122531.25
15-06-11,6327.5,4418,123687.5
16-06-11,6317.5,4398.5,124140.625
17-06-11,6330,4380.5,123906.25
20-06-11,6368.75,4400,123812.5
21-06-11,6440,4488,123640.625
22-06-11,6398.75,4459,123656.25
23-06-11,6385,4475,124343.75
24-06-11,6320,4415.5,124734.375
27-06-11,6381.25,4498,124406.25
28-06-11,6472.5,4568,123328.125
29-06-11,6521.25,4588,122843.75
30-06-11,6577.5,4642,122328.125
01-07-11,6673.75,4710.5,121984.375
05-07-11,6683.75,4744,122656.25
06-07-11,6678.75,4750.5,122984.375
07-07-11,6758.75,4831,122468.75
08-07-11,6708.75,4817,123718.75
11-07-11,6592.5,4734,124546.875
12-07-11,6553.75,4689,124625
13-07-11,6561.25,4689,124796.875
14-07-11,6533.75,4668,124437.5
15-07-11,6575,4711,124859.375
18-07-11,6502.5,4680,124921.875
19-07-11,6606.25,4778,124921.875
20-07-11,6606.25,4763.5,124593.75
21-07-11,6712.5,4820,124000
22-07-11,6705,4856,124328.125
25-07-11,6667.5,4847,124125
26-07-11,6631.25,4847,124531.25
27-07-11,6495,4715.5,124234.375
28-07-11,6483.75,4740,124500
29-07-11,6442.5,4718.5,125687.5
02-08-11,6236.25,4576.5,126953.125
03-08-11,6272.5,4605,127046.875
04-08-11,5993.75,4419,128000
05-08-11,5988.75,4374,127046.875
08-08-11,5556.25,4076,128578.125
09-08-11,5858.75,4310,129828.125
10-08-11,5617.5,4170,130062.5
11-08-11,5842.5,4316,129218.75
12-08-11,5883.75,4355,129875
15-08-11,5992.5,4413,129562.5
16-08-11,5961.25,4398,130078.125
17-08-11,5950,4350.5,130359.375
18-08-11,5717.5,4164,130781.25
19-08-11,5620,4082,130796.875
22-08-11,5616.25,4088,130593.75
23-08-11,5792.5,4248,130328.125
24-08-11,5860,4278,129578.125
25-08-11,5787.5,4222,129984.375
26-08-11,5880,4328,130281.25
30-08-11,6023.75,4454,130390.625
31-08-11,6088.75,4481.5,129031.25
01-09-11,6006.25,4434.5,129593.75
02-09-11,5846.25,4329.5,130359.375
06-09-11,5822.5,4330.5,130296.875
07-09-11,5995,4444,129953.125
08-09-11,5928.75,4433.5,130328.125
09-09-11,5790,4338,130890.625
13-09-11,5857.5,4441.5,130187.5
14-09-11,5942.5,4504,130015.625
15-09-11,6021.25,4580,129484.375
16-09-11,6058.75,4614.5,129562.5
19-09-11,5988.75,4602,130546.875
20-09-11,5980,4593,130468.75
21-09-11,5778.75,4491,130750
22-09-11,5617.5,4349,131750
23-09-11,5648.75,4404,130968.75
26-09-11,5792.5,4452,130343.75
27-09-11,5847.5,4508,129562.5
28-09-11,5743.75,4437,129671.875
29-09-11,5781.25,4379,129984.375
30-09-11,5630,4269,130093.75
10-10-11,5955,4553.5,127593.75
11-10-11,5947.5,4577,128234.375
12-10-11,5991.25,4593,127921.875
13-10-11,5990,4652,128437.5
14-10-11,6096.25,4734.5,128125
17-10-11,5970,4642,128718.75
18-10-11,6115,4727.5,128828.125
19-10-11,6032.5,4636,128843.75
20-10-11,6050,4602,128703.125
21-10-11,6176.25,4668.5,128656.25
24-10-11,6235,4749.5,128343.75
25-10-11,6122.5,4643.5,129125
26-10-11,6187.5,4653,128578.125
27-10-11,6412.5,4787.5,127312.5
28-10-11,6405,4793,128093.75
31-10-11,6246.25,4712,129062.5
01-11-11,6122.5,4607,130250
02-11-11,6171.25,4629,130312.5
03-11-11,6278.75,4722,130046.875
04-11-11,6255,4702,130250
07-11-11,6287.5,4739.5,130546.875
08-11-11,6366.25,4789,130046.875
09-11-11,6127.5,4622,130812.5
10-11-11,6187.5,4607,130343.75
11-11-11,6307.5,4700.5,129781.25
14-11-11,6262.5,4686,130453.125
15-11-11,6270,4719.5,130328.125
16-11-11,6155,4627.5,130500
17-11-11,6073.75,4536.5,130828.125
18-11-11,6070,4499.5,130296.875
21-11-11,5953.75,4427,130578.125
22-11-11,5913.75,4428.5,130796.875
23-11-11,5800,4322,131218.75
25-11-11,5767.5,4295,130656.25
28-11-11,5955,4442,130718.75
29-11-11,5982.5,4425,130468.75
30-11-11,6230,4590,129343.75
01-12-11,6217.5,4618.5,129140.625
02-12-11,6217.5,4606.5,129671.875
05-12-11,6275,4650,129562.5
06-12-11,6275,4643,129328.125
07-12-11,6320,4643,129968.75
08-12-11,6180,4570.5,130375
09-12-11,6293.75,4644,129843.75
12-12-11,6176.25,4588,130203.125
13-12-11,6131.25,4542,130484.375
14-12-11,6062.5,4464.5,130812.5
15-12-11,6058.75,4454,130718.75
16-12-11,6055,4465.5,131171.875
19-12-11,5995,4425,131328.125
20-12-11,6180,4533.5,130625
21-12-11,6181.25,4478,130421.875
22-12-11,6245,4521.5,130453.125
23-12-11,6301.25,4557,129859.375
28-12-11,6222.5,4519,130703.125
29-12-11,6287.5,4554.5,130843.75
30-12-11,6262.5,4549,131125
04-01-12,6365,4657.5,130390.625
05-01-12,6365,4679,130500
06-01-12,6371.25,4704.5,130750
09-01-12,6377.5,4693.5,130859.375
10-01-12,6430,4727,130718.75
11-01-12,6441.25,4734,131203.125
12-01-12,6458.75,4757,130968.75
13-01-12,6445,4747,131546.875
17-01-12,6446.25,4779.5,131593.75
18-01-12,6511.25,4841,131265.625
19-01-12,6552.5,4850.5,130703.125
20-01-12,6553.75,4869.5,130265.625
30-01-12,6545,4924,132031.25
31-01-12,6541.25,4928.5,132250
01-02-12,6598.75,4975,131984.375
02-02-12,6613.75,4983,132171.875
03-02-12,6695,5046,131328.125
06-02-12,6695,5051.5,131671.875
07-02-12,6723.75,5058.5,131156.25
08-02-12,6735,5089.5,131093.75
09-02-12,6741.25,5122,130781.25
10-02-12,6702.5,5097,131390.625
13-02-12,6745,5135.5,131125
14-02-12,6738.75,5152,131531.25
15-02-12,6711.25,5115,131578.125
16-02-12,6773.75,5187,130984.375
17-02-12,6798.75,5164,130921.875
21-02-12,6800,5182,130640.625
22-02-12,6780,5157.5,131046.875
23-02-12,6815,5201.5,131203.125
24-02-12,6816.25,5203,131187.5
27-02-12,6836.25,5216,131625
28-02-12,6857.5,5264,131671.875
29-02-12,6822.5,5246,130953.125
01-03-12,6872.5,5286.5,130531.25
02-03-12,6843.75,5287,131093.75
05-03-12,6822.5,5232,130875
06-03-12,6710,5179,131421.875
07-03-12,6763.75,5217.5,131218.75
08-03-12,6832.5,5275.5,130906.25
09-03-12,6862.5,5297,130718.75
12-03-12,6862.5,5303,130750
13-03-12,6981.25,5395.5,130125
14-03-12,6971.25,5412.5,128765.625
15-03-12,6980,5431.5,128843.75
16-03-12,6992.5,5418,128609.375
19-03-12,7020,5455.5,127953.125
20-03-12,7000,5471,127921.875
21-03-12,6987.5,5470.5,128562.5
22-03-12,6945,5462.5,128734.375
23-03-12,6970,5457.5,129046.875
26-03-12,7075,5554,129062.5
27-03-12,7032.5,5551.5,129593.75
28-03-12,7001.25,5536,129578.125
29-03-12,6991.25,5516.5,129906.25
30-03-12,7016.25,5501.5,129484.375
05-04-12,6951.25,5507.5,129968.75
10-04-12,6785,5394,131593.75
11-04-12,6820,5408.5,131328.125
12-04-12,6930,5477.5,131140.625
13-04-12,6825,5387,131531.25
16-04-12,6820,5327.5,131687.5
17-04-12,6917.5,5425.5,131421.875
18-04-12,6891.25,5389,131562.5
19-04-12,6862.5,5367,131765.625
20-04-12,6876.25,5348.5,131671.875
23-04-12,6813.75,5300.5,131984.375
24-04-12,6850,5265,131781.25
25-04-12,6936.25,5409,131687.5
26-04-12,6983.75,5440.5,131921.875
27-04-12,6992.5,5473.5,132156.25
02-05-12,6987.5,5455,132187.5
03-05-12,6930,5384,132187.5
04-05-12,6812.5,5251,132640.625
08-05-12,6792.5,5245.5,132921.875
09-05-12,6755,5238.5,132906.25
10-05-12,6787.5,5237.5,132781.25
11-05-12,6750,5221.5,133078.125
14-05-12,6670,5170,133421.875
15-05-12,6641.25,5156.5,133375
16-05-12,6612.5,5115,133421.875
18-05-12,6453.75,4936.5,133812.5
21-05-12,6578.75,5087,133625
22-05-12,6573.75,5070.5,133312.5
23-05-12,6578.75,5081,133796.875
24-05-12,6612.5,5072.5,133546.875
25-05-12,6575,5048,133765.625
29-05-12,6667.5,5119,133828.125
30-05-12,6542.5,5061.5,134671.875
31-05-12,6546.25,5048,133937.5
01-06-12,6370,4910,134734.375
06-06-12,6577.5,5100,133296.875
07-06-12,6583.75,5072.5,133421.875
08-06-12,6643.75,5125,133484.375
11-06-12,6535,5030.5,133781.25
12-06-12,6633.75,5100.5,133218.75
13-06-12,6577.5,5056,133718.75
14-06-12,6631.25,5081,133515.625
15-06-12,6687.5,5128,133781.25
18-06-12,6705,5175,133734.375
19-06-12,6752.5,5225,133484.375
20-06-12,6753.75,5234.5,133203.125
21-06-12,6591.25,5103.5,133359.375
25-06-12,6532.5,5053,133562.5
26-06-12,6577.5,5096.5,133437.5
27-06-12,6627.5,5115.5,133546.875
28-06-12,6612.5,5055.5,133921.875
29-06-12,6782.5,5219.5,133375
02-07-12,6787.5,5228.5,134015.625
03-07-12,6840,5283,133640.625
05-07-12,6807.5,5285,133953.125
06-07-12,6758.75,5218,134359.375
09-07-12,6746.25,5212,134546.875
10-07-12,6677.5,5156,134625
11-07-12,6681.25,5123,134593.75
12-07-12,6646.25,5075.5,134656.25
13-07-12,6758.75,5154,134546.875
16-07-12,6737.5,5143,134812.5
17-07-12,6792.5,5174,134546.875
18-07-12,6836.25,5240,134750
19-07-12,6860,5304.5,134468.75
20-07-12,6791.25,5226.5,134906.25
23-07-12,6718.75,5158.5,135062.5
24-07-12,6647.5,5097,135265.625
25-07-12,6675,5087,135234.375
26-07-12,6773.75,5145,135031.25
27-07-12,6912.5,5284,134125
30-07-12,6902.5,5271.5,134562.5
31-07-12,6872.5,5273,134656.25
02-08-12,6810,5237,134625
03-08-12,6945,5342,133906.25
06-08-12,6950,5373,134109.375
07-08-12,6985,5420,133578.125
08-08-12,6991.25,5413.5,133484.375
09-08-12,7002.5,5435.5,133453.125
10-08-12,7012.5,5442,133734.375
13-08-12,7012.5,5456,133625
14-08-12,7007.5,5453.5,133140.625
15-08-12,7017.5,5477,132578.125
16-08-12,7065,5527,132359.375
17-08-12,7076.25,5552,132500
20-08-12,7073.75,5560,132515.625
21-08-12,7062.5,5548,132609.375
22-08-12,7061.25,5562.5,133312.5
23-08-12,7000,5522,133687.5
24-08-12,7048.75,5550,133578.125
28-08-12,7038.75,5561.5,133953.125
29-08-12,7036.25,5562.5,133843.75
30-08-12,6985,5507.5,134187.5
31-08-12,7025,5542,133718.75
04-09-12,7030,5549,133406.25
05-09-12,7017.5,5535,133359.375
06-09-12,7155,5651,132734.375
07-09-12,7191.25,5646,133015.625
10-09-12,7132.5,5569,132859.375
11-09-12,7152.5,5558.5,132781.25
12-09-12,7197.5,5592.5,132343.75
13-09-12,7286.25,5655,132765.625
14-09-12,7328.75,5713,131890.625
17-09-12,7303.75,5704,132031.25
18-09-12,7296.25,5711,132203.125
19-09-12,7297.5,5718,132375
20-09-12,7268.75,5719,132406.25
21-09-12,7260,5705,132671.875
24-09-12,7257.5,5676.5,132921.875
25-09-12,7186.25,5606.5,133171.875
26-09-12,7135,5548.5,133640.625
27-09-12,7205,5629,133500
28-09-12,7171.25,5584,133484.375
08-10-12,7248.75,5555,133265.625
09-10-12,7180,5468,133046.875
10-10-12,7131.25,5445.5,133218.75
11-10-12,7142.5,5426.5,133265.625
12-10-12,7107.5,5420,133312.5
15-10-12,7177.5,5462.5,133312.5
16-10-12,7246.25,5530.5,132875
17-10-12,7285,5541,132078.125
18-10-12,7257.5,5465.5,131984.375
19-10-12,7120,5328,132390.625
22-10-12,7150,5375.5,132109.375
23-10-12,7033.75,5321,132375
24-10-12,7026.25,5301,132375
25-10-12,7041.25,5296,131906.25
26-10-12,7037.5,5318,132562.5
31-10-12,7033.75,5281,133031.25
01-11-12,7116.25,5369.5,132828.125
02-11-12,7027.5,5282,132781.25
05-11-12,7060,5324.5,133140.625
06-11-12,7126.25,5351.5,132703.125
07-11-12,6945,5220,133578.125
08-11-12,6876.25,5144,133859.375
09-11-12,6878.75,5161,133906.25
12-11-12,6891.25,5162,133890.625
13-11-12,6855,5121,134046.875
14-11-12,6765,5059,134046.875
15-11-12,6756.25,5044,134031.25
16-11-12,6798.75,5066,134187.5
19-11-12,6912.5,5171,133906.25
20-11-12,6931.25,5187,133609.375
21-11-12,6941.25,5192,133390.625
23-11-12,7026.25,5268.5,133328.125
26-11-12,7016.25,5291.5,133546.875
27-11-12,6987.5,5282.5,133718.75
28-11-12,7035,5321,133984.375
29-11-12,7078.75,5360,134015.625
30-11-12,7072.5,5351.5,133640.625
03-12-12,7035,5340,133468.75
04-12-12,7027.5,5329,133578.125
05-12-12,7041.25,5275,133796.875
06-12-12,7065,5308,133875
07-12-12,7080,5272,133562.5
10-12-12,7101.25,5301,133625
11-12-12,7157.5,5371.5,133406.25
12-12-12,7136.25,5340.5,133062.5
13-12-12,7090,5303.5,132734.375
14-12-12,7075,5255.5,132796.875
17-12-12,7162.5,5333,132390.625
18-12-12,7228.75,5408,131937.5
19-12-12,7186.25,5388.5,132156.25
20-12-12,7202.5,5386,132156.25
21-12-12,7130,5321,132484.375
27-12-12,7053.75,5245,132921.875
28-12-12,6920,5172,132953.125
04-01-13,7288.75,5426,131515.625
07-01-13,7278.75,5435.5,131578.125
08-01-13,7261.25,5428,131859.375
09-01-13,7278.75,5444,132062.5
10-01-13,7335,5474,131718.75
11-01-13,7336.25,5487.5,131906.25
14-01-13,7321.25,5457.5,132031.25
15-01-13,7326.25,5428.5,132265.625
16-01-13,7327.5,5452,132296.875
17-01-13,7378.75,5481,131875
18-01-13,7395,5467.5,132140.625
22-01-13,7447.5,5502,132265.625
23-01-13,7451.25,5518,132296.875
24-01-13,7458.75,5436.5,132234.375
25-01-13,7478.75,5456,131406.25
28-01-13,7485,5475,131218.75
29-01-13,7525,5485.5,131218.75
30-01-13,7476.25,5471.5,131187.5
31-01-13,7466.25,5450,131281.25
01-02-13,7533.75,5513,131125
04-02-13,7467.5,5423,131500
05-02-13,7530,5498.5,131218.75
06-02-13,7533.75,5474.5,131609.375
07-02-13,7526.25,5484,131750
08-02-13,7562.5,5544,131734.375
19-02-13,7640,5561.5,131343.75
20-02-13,7535,5475,131468.75
21-02-13,7505,5428,131796.875
22-02-13,7572.5,5471.5,131906.25
25-02-13,7436.25,5404.5,132500
26-02-13,7462.5,5415.5,132671.875
27-02-13,7578.75,5481,132578.125
28-02-13,7566.25,5476,131546.875
01-03-13,7582.5,5497.5,131781.25
04-03-13,7628.75,5520,131625
05-03-13,7685,5596.5,131531.25
06-03-13,7695,5576.5,131203.125
07-03-13,7713.75,5598.5,130718.75
08-03-13,7747.5,5603,130218.75
11-03-13,7780,5619.5,130218.75
12-03-13,7762.5,5606,130484.375
13-03-13,7780,5598,130468.75
14-03-13,7780,5612,130484.375
15-03-13,7767.5,5581,130890.625
18-03-13,7733.75,5574,131203.125
19-03-13,7711.25,5559,131562.5
20-03-13,7745,5570.5,131390.625
21-03-13,7695,5539.5,131406.25
22-03-13,7760,5587,131515.625
25-03-13,7735,5568.5,131578.125
26-03-13,7786.25,5599.5,131703.125
27-03-13,7783.75,5602,132125
28-03-13,7813.75,5622,131984.375
02-04-13,7822.5,5625.5,131984.375
03-04-13,7742.5,5574,132406.25
08-04-13,7796.25,5562,132859.375
09-04-13,7816.25,5595,132812.5
10-04-13,7913.75,5706.5,132421.875
11-04-13,7938.75,5706.5,132546.875
12-04-13,7910,5692.5,132984.375
15-04-13,7717.5,5567,133046.875
16-04-13,7843.75,5656,132953.125
17-04-13,7730,5549,133062.5
18-04-13,7670,5479,133140.625
19-04-13,7737.5,5536.5,133000
22-04-13,7780,5594.5,133093.75
23-04-13,7867.5,5646,133078.125
24-04-13,7870,5648,133109.375
25-04-13,7908.75,5688,133062.5
26-04-13,7882.5,5661,133437.5
02-05-13,7961.25,5804,133640.625
03-05-13,8042.5,5870,132859.375
07-05-13,8102.5,5893,132625
08-05-13,8143.75,5923.5,132781.25
10-05-13,8147.5,5951,132078.125
13-05-13,8153.75,5962,131968.75
14-05-13,8240,5990.5,131718.75
15-05-13,8271.25,6002,131843.75
16-05-13,8240,5996.5,132468.75
17-05-13,8315,6045.5,131859.375
21-05-13,8327.5,6043,131906.25
22-05-13,8277.5,6002,131234.375
23-05-13,8250,5984.5,131265.625
24-05-13,8252.5,5984.5,131343.75
28-05-13,8272.5,6007,130390.625
29-05-13,8235,5991,130468.75
30-05-13,8267.5,6020,130484.375
31-05-13,8145,5960.5,129218.75
03-06-13,8181.25,5971,129390.625
04-06-13,8156.25,5949.5,129312.5
05-06-13,8040,5877,129546.875
06-06-13,8113.75,5899,129781.25
07-06-13,8192.5,5961,129078.125
13-06-13,8183.75,5924.5,129015.625
14-06-13,8121.25,5884,129609.375
17-06-13,8198.75,5940,129312.5
18-06-13,8255,5987,129234.375
19-06-13,8147.5,5923,127906.25
20-06-13,7920,5773,127093.75
21-06-13,7920,5730,126265.625
24-06-13,7831.25,5688,125953.125
25-06-13,7907.5,5716.5,125703.125
26-06-13,7977.5,5766,126156.25
27-06-13,8032.5,5799,126640.625
28-06-13,7996.25,5802.5,126562.5
01-07-13,8033.75,5834,126531.25
02-07-13,8036.25,5846.5,126609.375
03-07-13,8045,5873,126359.375
05-07-13,8136.25,5913,124656.25
08-07-13,8177.5,5917.5,125281.25
09-07-13,8227.5,5948.5,125500
10-07-13,8242.5,5992.5,125281.25
11-07-13,8350,6110,126312.5
12-07-13,8351.25,6124,126093.75
15-07-13,8387.5,6146,126500
16-07-13,8356.25,6141.5,126593.75
17-07-13,8377.5,6158.5,127015.625
18-07-13,8402.5,6095,126750
19-07-13,8447.5,6081.5,127093.75
22-07-13,8451.25,6095,127109.375
23-07-13,8441.25,6052,126953.125
24-07-13,8418.75,6096,126421.875
25-07-13,8420,6100,126296.875
26-07-13,8432.5,6141,126687.5
29-07-13,8412.5,6131,126531.25
30-07-13,8423.75,6171,126421.875
31-07-13,8402.5,6166,126437.5
02-08-13,8520,6272,126578.125
05-08-13,8512.5,6272,126343.75
06-08-13,8470,6236,126359.375
07-08-13,8441.25,6232,126640.625
08-08-13,8468.75,6254,126812.5
09-08-13,8431.25,6226.5,126812.5
12-08-13,8435,6248,126625
13-08-13,8453.75,6274,125703.125
14-08-13,8410,6246.5,125781.25
15-08-13,8278.75,6142,125500
16-08-13,8255,6139.5,124984.375
19-08-13,8225,6141,124609.375
20-08-13,8252.5,6162,125171.875
21-08-13,8182.5,6125,124718.75
22-08-13,8273.75,6203.5,124265.625
23-08-13,8307.5,6242.5,124859.375
27-08-13,8141.25,6119,125734.375
28-08-13,8161.25,6136.5,125265.625
29-08-13,8183.75,6179,125500
30-08-13,8156.25,6147,124281.25
03-09-13,8195,6173,123562.5
04-09-13,8267.5,6256.5,123093.75
05-09-13,8265,6256,122406.25
06-09-13,8267.5,6259,122937.5
09-09-13,8345,6330,123359.375
10-09-13,8412.5,6365.5,122937.5
11-09-13,8443.75,6357,123390.625
12-09-13,8425,6352,123421.875
13-09-13,8442.5,6355.5,123546.875
16-09-13,8490,6335.5,123968.75
17-09-13,8525,6381.5,124140.625
18-09-13,8622.5,6457.5,125578.125
23-09-13,8463.75,6418,125453.125
24-09-13,8462.5,6426.5,125937.5
25-09-13,8428.75,6400,126281.25
26-09-13,8462.5,6452,126093.75
27-09-13,8432.5,6446,126343.75
30-09-13,8371.25,6418,126390.625
08-10-13,8252.5,6301.5,126265.625
09-10-13,8243.75,6265,126265.625
10-10-13,8425,6387,125984.375
11-10-13,8495,6451,126109.375
14-10-13,8521.25,6496.5,125921.875
15-10-13,8460,6481.5,125859.375
16-10-13,8566.25,6528,126265.625
17-10-13,8638.75,6602,126953.125
18-10-13,8682.5,6684,126890.625
21-10-13,8691.25,6708,126750
22-10-13,8747.5,6713,127500
23-10-13,8708.75,6680,127656.25
24-10-13,8742.5,6742,127406.25
25-10-13,8770,6747.5,127609.375
28-10-13,8795,6766.5,127562.5
29-10-13,8837,6768,127718.75
30-10-13,8802.5,6784.5,127515.625
31-10-13,8755,6738,127359.375
01-11-13,8773.75,6736,126781.25
04-11-13,8815,6755,126984.375
05-11-13,8782.5,6759.5,126562.5
06-11-13,8827.5,6752,126921.875
07-11-13,8726.25,6639,127140.625
08-11-13,8830,6721,126109.375
11-11-13,8837.5,6708.5,126031.25
12-11-13,8825,6729,125906.25
13-11-13,8893.75,6804,126359.375
14-11-13,8938.75,6821,126843.75
15-11-13,8967.5,6833,126765.625
18-11-13,8943.75,6768,127046.875
19-11-13,8926.25,6751,126734.375
20-11-13,8898.75,6733,126359.375
21-11-13,8968.75,6801,126359.375
22-11-13,9006.25,6840,126578.125
25-11-13,9012.5,6858,126671.875
26-11-13,9010,6894.5,127062.5
27-11-13,9021.25,6937,126750
29-11-13,9020,6975,125375
02-12-13,8998.75,6966,124859.375
